冰茶,#genre#
12月11日19:30_嘉兴VS绍兴_嘉兴VS绍兴_2025浙江省城市篮球联赛: 嘉兴VS绍兴,https://mgev.188766.xyz/play?migutoken=8fe6a315e90a2b88d4e860a2fe5de560&id=%2Bca0Jd3AvJZsR%2BbJeSx3koP%2F4cVewQPLG64Z%2Bv0sBh2CCwG4996sUGMi94fKY0GC6sClVsx0g066LF6PBb50Zjd8VTP51KU7MICMiH79B6BZaXr81Pb%2BwdZyTZO6m5VIdzZink%2FMWK5G5pG36INZFWlQbmRMarBS0YxKx0SvUQA%3D&name=C0JO18CPBnpMnyeWJs2Z15nRGqmA1lzKx6ASKX%2FSco9aAEnMYFu5blazGJfgJg3bezLyegU1BWaRsGHolH60s9zopCBKvzC3ROsSv5xylDsw%2B3O%2FjQyYys2OV5ccA8Wh7xYEnAEJfjATmfKpdBcBEg%3D%3D
12月11日20:00_NBA经典赛_NBA常规赛精彩回顾：热火vs魔术,https://mgev.188766.xyz/play?migutoken=ea414f80d0da9afeff6014cdf8e2f5c0&id=Jn0LCunUax2hEMTmTrwKJimsk1k9Tmw4HlM6WJjhUzoeJvBUXEVSA0%2BrFqDp9mV4gtTkNGWiIb95B46OYevfSI%2FHtQbFHM76CXCK2Chk1UEd3e8o5E2y3TpMzBubvTYbBpOnR5oGORFDsdug8m45UTPPBcs%2Bq13dvvzLZhHM0cKxX1ZP6D17h6jgzB%2Bfvr72E7MpftmkbViVlKlz0liiOML7iExQvKPopXJ7BGJpF7iPiPot%2F60UT1e%2BWfO8bls1hUnvPqbDBCZ7qBxlCPGSZ3q41aFjPI6uJDBoEusSt9%2FbIFiZkW3u4fL%2F4ODGB5Fv&name=XJc3mr6dJlwTVmgu8DbMmEnxJiiuiJE%2FebSbE05AaNq4A162B%2F3EXblZ%2BSXiTByyrvSmqWnhv0UoVrkE0qx2NVbVIR9JRA6xGTkWM5iNJClJaUSw36558RgA7Hldw1mY
12月11日20:15_亚冠二级小组赛_和富大埔 vs Công An Hà Nội_鲁靖明,https://mgev.188766.xyz/play?migutoken=9888217808a96278b74333363c7b539b&id=cbl%2F7k0O%2BH86tLiC971UejoEJjKJAH1bLTguY1lWgJnFPJ7zxPTfTj2iNJm6ZkZrVp5%2FnHiLjjSOOjiVDCOwy1G4BxNGR3PODbx9rM3dCql7dA8yfi4q4IgcPMpVDdj6XCcYv%2BN5398CMuTdGFxoe92KorrzgIznpZLahhBo66A%3D&name=3z8pVtN2%2FRBeHKYYfmLDjkTrlAreFKv6NsvO%2BkvDNd7bUSfUz4alMYv6Q%2BXxbaqB%2BwHsd%2Be1p2%2BZzMLwHDOa2u5UVVcI%2FRWiGeMtYQklCI%2FMj8H90U3byidG4ZMYD5%2FLEPc7j0bGvQOPPeaImX6Sgg%3D%3D
12月11日20:15_亚冠二级小组赛_和富大埔 vs Công An Hà Nội_赛场原声,https://mgev.188766.xyz/play?migutoken=d916980842d9f8e6824a9d763110aebe&id=1bPKFDFq%2F9s%2FLUK7zlA5%2FAQhPUmzcHGLTaIEuEbwVgUv%2BAkUvaRLVvfo%2BM8z8bC7Bsbcx1LjZbuI24JXrjb1a02WTDLvLpz7t%2FjnkTy3kNa1W%2B7uGH7zL664OeIXSk1dZw8PP7vbeNPynQzYiJpHOiTYJHUxzVAhnLBJ75T2Q7U%3D&name=s%2Br9XphOiwg%2FrDfUJyCLYX%2BSco2nMkCMTaxO50E4tDAgsx2qPf0Qb6Qyonv1io%2FynIGgkeCDrmHtgHckdGca6sTFmdKqv%2FuhTu3ilGf%2Fh1eaZuOFb3BsEZ6Ap2wvocL%2F5AM%2F447BsdZDLiZNwb0jxA%3D%3D
12月11日20:15_亚冠二级小组赛_卡雅 vs 浦项铁人_吴子越,https://mgev.188766.xyz/play?migutoken=53aa75c74fe647c5e654cd75aaa00da1&id=p3q8xqrI7l%2BuKZ2MSwWt80r%2FVMx0%2Bctj6Ps2XyZ%2FQLd4VcXlpky19W1yoTJ8qaHDsycwtwG7D8YUJZ6nzs6Jo8xO7%2BNL9imGrIofglrXsFtqmpuGbX9wh7tSjVO62a6w9jl4mxWlBQixjzEol1yGdxczpa41iPpDtWuP1wdv%2F20%3D&name=6pBjdNrF2D6n7M1AK3CN%2FL8pguZF%2FJVBbJUTB%2FW6UW5w2cz40PLnC0ScxvjhSqhX0G4wFHo5ea5SqmYhvKt6wCI6onvOAKPMsPCHGA2lBz52Af2Zk4axfXS6L1RaGWdb
12月11日20:15_亚冠二级小组赛_卡雅 vs 浦项铁人_赛场原声,https://mgev.188766.xyz/play?migutoken=20846e5822f6f4133e2c894fc23910f1&id=vVUGHefdk2i4cGCU78JrnRHywcMJswcNo7nqPHsPxAGXhiINQ2lgfDGaHd8jS7Hsfq7XKb7NFxKj8nEXcd%2BBL%2BEDEWURHtIUZHunNC8RLs5VLCY9vud38onSorNUK7KMcbq6myi0XOhkLFReWxGB%2FCPTOaLYdeMyf6gZ8Cbrez4%3D&name=K7y501a64PzctUGXHjBT4nDe%2BOwFp1PWaoVFQIRougcKx9OK0Op5xO%2FKky0VPSmhA3bKSogckoxOvQ%2FzueVCqMgXTOpwhxXj479GFAAPvyIl%2FhOxdXRXCIg7Z55J4MuA
12月11日20:15_亚冠二级小组赛_曼谷玻璃 vs 淡宾尼流浪_乔迁,https://mgev.188766.xyz/play?migutoken=6a317fea3c45692c51e03b90dfc0ad19&id=v9cYWFppUGd5TGQRkdfrSgpVOLGTf6jYq4p%2BXom4rU%2BQUXEQh1MBFTv8xqT2GwPXNuAyfgq8yef9JOS9N0jzKjLKXKxMqvRqqHIYKVUxKqkExUtRHyD%2Fyc7WIWMSs%2BINtCSTS8CgHaDEHLJspFi6GnbIHLanLhsxTg4YmGV03uE%3D&name=%2Bjvi0LNfBXFqXoZwkFaeJbq2zqS1f%2FCtcBKQAh6t77jq9jbSHZrYvbzCXqPh4DgrPmBWtF2MqVf5vWHuZUJ7qGRKQUZkzBAxlZ3wH0TZiENKnNTpOor%2BF%2FQ0VwKI%2F1ip
12月11日20:15_亚冠二级小组赛_曼谷玻璃 vs 淡宾尼流浪_赛场原声,https://mgev.188766.xyz/play?migutoken=cdcbd7c1219cff8bcaa55f146864a748&id=q30eDVdQ4NVZmYJnzhjgvv5e0KAoNvy2Xfh2eMqn4gbTN%2Fm0dFWOi9xadgLtBpReKyDuXtl57q8IMO055aX6V2u9ysck5kTUAI54vh5X708JcTDuunLFZDAepCLf4Oc%2FKj3hEDVE8ql%2F5Bublp2P4TFRe7%2Bar9gr4ZxmLa6KaTM%3D&name=jhDiVfuS6w5tHJk8Nrcwfgj72q500HTYPQ1587HoQEZUzq3z1naxqh5HU%2FiT%2Fo8RoJebpDibRFf2hfW7hSoLcIRrpfCMzfTA1rPzWlmmNxqReWkXQrem0RUMwywdmvXNEQV6tlWMbr0QuOApphwIGA%3D%3D
12月11日20:15_亚冠二级小组赛_北京国安 vs 麦克阿瑟FC_孙雨轩 徐云龙 李子琪,https://mgev.188766.xyz/play?migutoken=514ca83c4984030b376065aa439bc87a&id=jWqrlxptm3Y8Jt5pkiacGzz0vvFB8mfQahieeS8g4hyQo5SYTjBeB0QR2hUz6dnKsQ2%2BzpOff0xZaFxxjvD609P6zCdEEShUBgcfn5YXFq%2BKMdHZqGnKy8Ms2mEWGCPVEgivNNXCtOm%2BNXsjkVwrJtkhR7MpZ%2BwIxbEOFS7LYWY%3D&name=3u5xM1mtYpArNIEqh72krkjNnUj3Ja1lhA%2BbhQeE0AYrGxaZxzL5lo0tlLtIzLV6zg57uzD35iFboSsnzd3VjpC11NynxjDIqDptTL8Hi%2BI9pDmRh2C2VVeLIhWCo47agr3KeHoh%2FkIVQ%2FIw4zRBvLBVaoj%2B2vfG4qOPmipsV8g%3D
12月11日20:15_亚冠二级小组赛_北京国安 vs 麦克阿瑟FC_赛场原声,https://mgev.188766.xyz/play?migutoken=859b32e7f4a5c45573d8d2de1c52e59c&id=KiV%2FWIKTHdnhB0v7HRN6fV5xpEcsYSrttriRPoq9yNXNoFcS0J11N%2B3CqNm5%2F1ZS02WAN4WumoUa%2FNHB0TMpsAQfr3wN21X40dUlGCrDqIdv%2BaJCbs7QNgRCtZyelnuXVZx9YbCG7Jeq86Y5%2FAqBD4ATCfJviGG%2FrFNxNGurXG4%3D&name=ls2veZRAKMvQiyEwZpk7XIvMxrEPvpPQ0Ds1rnSp3YkyrSoCebTwV%2FxMvoHu%2FCll6DoLG6rWOvnYio4W1%2BnVXVFFeYa8hURjb7D6cHKgaANY9S38ZNJFHcq6QV8v7HsYagFf2pIsDLPMmmMruDEPsQ%3D%3D
12月11日21:00_斯诺克单局限时赛第二日：赵心童白雨露出战 吴宜泽vs傅家俊_赵心童白雨露出战 吴宜泽vs傅家俊_1号桌,https://mgev.188766.xyz/play?migutoken=3523b1e5a974902ab3a1c972b6fabded&id=RvFvRIlUuD0Qaj7pLJpOE9xjcJ9y%2BMjPWRL1KcKfckfnBbGQpmwv%2FOkQYrVkI0rheNRPdOOVeJenNAj2NniV6%2BmS7tloiJNL5%2FjJs31%2FysuvtpjEII3v6uOS8fq%2F%2BPiFLNTl01YWbOP425%2Fxm3HkqqojnPmpX6WaOY5bm7Wnimw%3D&name=xMp3auPrGhGD43eQs66wE43Oipz9O9jBwU4veJLZ%2FWPk4E24KGdd7CMqqvm3Fh1mUyz26L4%2FetH67L4boiUjC8zI%2BwPpT9nsmjBdXRpQYxn3V6IvOD6NL5J2hfUnkgfxH7XmlisZfSGRUzUphyashR0oQfssF1FvvGmOWOp8XNPGpH2lZDHVNF29IZMqTnBkYbqBFl7eY1X1jlODzwKQKFs5KaiZiaALPLWEMmEMTxk%3D
12月10日22:55欧青联_皇家马德里U19vs曼彻斯特城U19,https://mgev.188766.xyz/play?migutoken=416f0970c72fcbf11c3c2e2e893b63e5&id=WORSOKxYXClCYmdUiMLvk%2Bvtor04nvCJzh%2FDWLkH8u%2Fsz%2BCtsgB5gJpOIqhY39xQoWpFv1Q5%2B9qUg2N%2BEYKquemOk1%2FDV0ZPKdDnjUdtZcxUKDfBhTOGf1HzM%2BK0odDFQyMBl8f4bIy8pn%2Bg4aQjzhJ7BDCD87HA%2BKUV2rJzJPEFnE7lLYiq0MF4Hdb8d9dX3eBcrSuC5FdyYf%2FnlxKNzGKApQdg5r7QhUzs7SI3D%2FWw4cxsTvX4iL1ry263pkOTD9qIp%2BxUs7yuH%2FqqwWRVhJFV4jn4yCEnPkoKBhoEtR6YJhZ55Aejtofoj8hseUV%2F3NZchPXiFbpJoTXpWUKQMRDD657Zc8xb9gB71eATYVgpbxkzMMMKnp1fl1gT3foRDgHLgEbGycbSN%2BK5TMiXRg%3D%3D&name=ECcWs5ycfqtVieTUSeYtPvv6BThCAjlCFJqIodhWVEiNEbWN5vlE3cby2YrEs48mOAvjAiyZCQMziWQpksFTpdRtemsHBvvXaO7KNhH4WwQ%3D
12月10日20:55欧青联_布鲁日U19vs阿森纳U19,https://mgev.188766.xyz/play?migutoken=6798646e913ff8af4b70500016922df4&id=MP%2BaaRKrwT3Lrl5d4Mn1EwULN18Xf4SHjRORMtH9PFB9rSFXJXYFuP2AJZQah2qkR9SRXyU5vjDtOEG7utJrEjCtoQo%2FjIciAptHLeNF38uCVxtWAwcbgRw58fyqAoLf9SlrP3g4rybJ5n2uc9BUJFfalyZYtsyM5oDt8LaylbHHwLJ5W48flKGFXh%2FnPzNf0lgbyvA2ZewnbLmNPovOWTaxSQ%2BozTLeRHgsBkOyleXv0WKtjCyA8U%2B6vp1Z%2BwmxXik%2BQMTJt85MjjtKSmUP7Hcs9P3DHmMc7kRB4geMuL8Tg0xdRIf%2FljY5nmiaIeoLvQFyX1QGLDYCXDo13A0BNfxNsrz%2FPFAvXnDiVHHY%2FeKtntA92yjhnC8LCIKzhiCjPRzEpO06qcl0qMcFhKvKkg%3D%3D&name=4x7hilomN1vTKxgt2kyBtg2ZEaqGoB%2BYIX6wD2lr0nHdsaFP90R31lxjSIPzPdEhfgApalleeMHG4iW4q242sleCp7TXWjqol8yAEv0O0h4%3D
12月10日20:10亚冠二级_万隆vs曼谷联,https://mgev.188766.xyz/play?migutoken=8fb69eb211b120f4ab3f75b627db7f34&id=1TbLCe3i3qZRwH81dNZ5eo6fQFEiHkTN4qocB0jZP0C3nMzAizNqt26Kes5xPatNcc7jPDbkRMo%2B%2BK7MT0sRgrjEK%2F%2FiKEbho1VkTpjv32Ev1B2NvFEzOB8FlblgbjGTiXrn05%2B0hXB57v73I12Q9iw8dVOvXFj0FjX6WXpzw44zVKHbnOPsJHF91q6Z6K8ihCKnhsXzC3jSB3PxzvTbKoslGe8ahvaBg%2B2oPuzTx6cpnKWvL0NGkOAU%2BzKvLBnpVmQJaA8LpF4R7ukPD%2F4YVusOfieeo7%2FMgY8uOz0meckyPIXSEDNQsJr8ZF3JAoKw6DhPv%2BITJYhg7jquwKF5%2FSsMIF2f77Fswuob%2FpeV%2B25j6bWOGOo24vFT5piXFQ5T6T5a8HE%2FWeNvkxqYj01Q%2BA%3D%3D&name=2mMW1umYJiDQpGKYJmdTGLadmY5ILLIMrhiKUBJtjM8SuiD4zVgAhCxW%2BsMzcM2E%2B%2Bc0PC9d6aU42Gw69jQTng%3D%3D
12月10日20:10亚冠二级_雪州vs狮城水手,https://mgev.188766.xyz/play?migutoken=6d6fe8656429dbf205ad8452ab2198d0&id=D%2BXyu0p7WrxpEqXbgMkntJP2XMIOYaHVqgIrnOoht5L1jFbdprK03WnjEWWS7PwJ0j%2B86vF6u6TOuMagACM%2BQSMlRPixYRkKjjL2%2Ft8MGpMcB1DJjJc%2B7VCjxLo1Y68Ljeuov8sTtfCapNOAj8eM14B6bCZMy%2FKiNeZc4sDcA%2BNHPi4Un5e4oKpAamBwhsfD0oVDm1vgluAPTKVUgUqMrXD%2FOWO1hrV2MGypsfiyxesVR02lt94BGDgRUEw9iOSoATGCkEY4iRc5HxUN1z%2B%2FWgqmeeAFJia4QIpUXLgvzVFerkN98eU8IGS7MU9238KuU8s5GtJ6Ofxj6Tm%2FMmQxv3rgHnklfwRHeJtn4PTl198oN4m%2B9jU1w%2FoI2hHxnQtOm60gl%2B1RGS6H7VbfxVw0vA%3D%3D&name=R9qr%2BZFogORXWjsp7EXLq35avXVZpArVigLiTSOgKtX24seM8xxOO%2BFIXzgRoDw7IsUKcSI%2FlUs5RKZ7Ko9IyYreMgQX5sF3AvMknGXx%2BCg%3D
12月10日19:30_苍南77_64宁波_苍南77_64宁波_2025浙江省城市篮球联赛: 苍南VS宁波,https://mgev.188766.xyz/play?migutoken=4328a220e05df8a38009c74d1ac75a98&id=yaOZuwl5v5TLroEFzLhdfj1Ckphq9Y1uNKvSCnlgTgVqFzHbCtI0lJOLtEa41wocGGryVK0uR9myNlkU%2FJE2IwayCEWzLHZ2DGfA26Ga%2B%2BM2WeHv4mj2uPWYEh4Lh0iqi5O8hvz48l6P2rE9Rh9MoA8nKp%2BR8LKGbGuVenAULi0%3D&name=RsN2fuV2DCtfclKqJxjJgQlaEudR%2Fv8EeB3iy0DP9cpOvpV9V4W8ii5FVMwOP%2BL7dFGin1izdr%2FAxNgCsubt3Es%2FgOJ3IY4PEyvedKKOb5Tu1aj0NxGH5gsPQ6PZ1wfuLW0KS0XFSZmYeNj1L%2B8xMuY5cd7DJiweWyDoIUNk8VM%3D
12月10日19:00_CHBL揭幕战(男)_广东实验中学vs耐高精英联队,https://mgev.188766.xyz/play?migutoken=83edec98491157d662f917c7ce6d7d54&id=jFwTJOsGEXmCESz45vzYwMXqRkaBpeK1TXrS7jYytj7AONQvDHrpuU2Y9gVU2PQ7kBYP4D59sA%2BWT%2BDcYlay1WnKzvqJeUFt8MziEqZkSAZOjbzm7PSFwFBStFXE6UNUp4e4e1nBOgHjhgDHZSM85ncqFtv8FKsyb73J4pycPvBpPLzvR36XzMesp0AD2Oy9TuK3ww4NThJO5OEsWMg95HI3B4OZQ%2F9cE%2FAic2H9CaVq2YJ8T%2BEDwLMkuri0I8W%2BJ0Z0g3GbH7%2BMYOg%2Bn%2B9zbH8B5TTRTXmydmAaCa43Z48%3D&name=GAAktl7OaANxUw6vMSDgudb05MplHe1YNUSnqN7fdJOgoqX3Pd4POP09Y0Ox88yo%2FcwCksfgPLfTK06pOZYx59gsniZjnPhiFntwZCrhZAaOWJ3VBjJJTSQkot%2BV2SfH
12月10日18:00_WTT香港总决赛：混双小组赛第1轮、男女单打1/8决赛_王楚钦4_3逆转取胜 王曼昱迎开门红_[全场回放],https://mgev.188766.xyz/play?migutoken=585da63ef292cab5ebea9950755d1ec1&id=Ng7oq63RChJf7HX3tfmYLR%2Fe%2FaXuOWSA9M3GbUfhO3XEYF86jEvWjtBURZChcfUJCmr7GlTdI6OlbGxQMMl4wq3ycWpmHF%2Bheb8GWoIwfT4lwJYGXC%2BzHyA%2FCXEyzzTYnPTRGop4Mx1ohl74AipjSg6zER21JNqxJ2wWEXCqBmQ%3D&name=isSotjMpMPoQeivW8CL8jvi9sjGRT0C%2FAz%2BXrq9wvGaKEBWKU3Gg7IF0QQ4%2BM4s2q2bTBZL546mrpym0JHt3c9mFydonYFb02aFXila06RFnuycM2%2BsGrg2E1emS7cH3KYsnhBPhhnKJEHIb6qrgFLkA%2FSHceP3YNzUzfg5faGwsPW%2FLIhb7y8er8icuPsgxJJotFgF4bqRH5Zxj%2F%2BZCB%2B4txDfY2weTdkJKFAtbNz8%3D
12月10日18:00_WTT香港总决赛：混双小组赛第1轮、男女单打1/8决赛_王楚钦4_3逆转取胜 王曼昱迎开门红_[全场回放]（英文解说）,https://mgev.188766.xyz/play?migutoken=09f175dc106c3e57a9dc2d0a7856c30b&id=JC%2BWvNOXdNidRhweMFN4XHb5jy8Vq5af%2BZqJ80MDpYJTaWn3D1fyXlkOUqQUTeSTQMehucEwGwEBF2poAu%2FN7xeRvcnMVYV8IpRiM1K2SL00GEkp7cZo5Qdr0ZfsSIf8%2FI%2B04RicOnYGbOfkypNSIG09c31QU3D9tzcAt3%2F294c%3D&name=hOQ%2FKm4l8da8nB3yNvJuHszZs27gsyOUjT053maL9Liy0rRAR4y01FzWu4v%2FbCDIuFlVoi4WqlNSvfvmOHJ929Oe52%2BtVnhoYvwET5gumqrUSniLpwTKwW5Vh%2BCtwIiZ4GmzWnRNV%2FeTvLNmNNsOJIFMmm6%2FOaSkY8p8m8wzubP%2B7fJuQ2JgEHw7VSTaCWzAm8jv8nMlWnm6SdgReN0ywEbnZnqtcfxXbUo4%2Be7y4tS%2FoObX4BmBGp4OEGFS2t2m
12月10日17:55亚精英赛_FC首尔vs墨尔本城,https://mgev.188766.xyz/play?migutoken=4405af8e39f7f2d1b3b89336ac657703&id=7fBKtXhpZNO31wFEr9qGBQh%2BvJUKMgr58d7jo8W5eoTeGPYa40421FikzHPf6OhOsmyt1M7GPn9zLvA58dk0x8utCi8ijwriwSNmhtolDicrQRdyLIVUroXGsFuKACaBq36aMe2bnaAyb%2FncJiL2lAygONhCGBCRqY7hJii19cH59CHn30CJiEyVwVHTYULJ08BsbrJ29wlBCup6o3z0pM%2B7dSvQx7RHXz40dC9xvtd4VFiUp5TWy%2FYYk1c0RRoD%2BQrJCvFgskMc7LpXgWGH%2B5sfiZwXKiFnul5n%2FKppHHbMtIdP0W8CUcqHAnK1zIU73OotxDERXt6zAo7jNHYgSQytR%2FOgvSme5dXHFH%2Br7SAsiV7LCI9taGqPzMJUJU%2BqHpkud2jmWI1tZiLEK1kM8Q%3D%3D&name=tCk4NYzeU12j3q%2FNbanJMvqmqGbs%2FLZ4aDarMaa%2Fk4zJr5FqRFp0MDpaFImagDwaSeDUICazD1JY5du%2BHzXeqcDiFvq8NKXi08pBVGxOj4Q%3D
12月10日17:50亚精英赛_广岛三箭vs上海申花,https://mgev.188766.xyz/play?migutoken=1bf825a342adc72a2008d44a03ae4c9e&id=bivOcirHy5sBCmA%2FC%2F9DcVG9cSYgjizsUzWFYH6XZof3uSLpnsImnTZaHh0mwotr2rG8cl7OGaPWlSQktxHoEKPuxcolZIM1r%2B9SdPZB4c3qYv%2FS%2FKk8Psa3URLqLyR%2BbROo1%2BD2g1e%2BKyOarX1m%2Ba%2Bn%2F4qq2aKIOlrlFe%2FaIOjS73gzj6s5vhCHvVkVnOKXDSlRDqqajWTcg15ELo3FBtBylpSSiBy0u26wNT7oO8eju43zKcIB9WKk0DwV5nXeWBjIpYLEF8xa5xTS2lAedv4iqX8Z3KitDtUNZg%2BBY0s4TS4bXwkbv1WzOOIC%2FLlK4bPHZAMwtYWT4STw7GcH3tufwyrtGc3Q6b0NkxcTEmlLKFXjCzBVimixzLFkeRrkK96sF1JjmfsnqPR30dXAmw%3D%3D&name=8m%2BUnKqu8NXUB9RrcpeTaYdALw842psvtbVwOFVbYp6NBuvuAQ6SGss3WWDeiixENZjsttrdlu%2FBKCdvLyVjfC65%2BxeiERUoCh%2BQN7M0KQQ%3D
12月10日17:00_CHBL揭幕战(女)_清华附中vs耐高精英联队,https://mgev.188766.xyz/play?migutoken=ee8bb790b60f296c05c00cbd3c5eb57a&id=mhZN4sMu6gLgav%2B1v9jUR9I3KbSxl1YCGycyOWKkqbIF4wtCSJtaRx76q8VvynNRLmQmEe1Mqzo6yHJGTAmE5bXoq4Z9LasUe94UUoSTs9vJkNMAJZiB0jFvIfhgNJv%2FTUqwrTk4qBiLnvcuPodQf2La8%2BE%2B2Q%2BQCoe3IWImGZXYQvpKRR8XB3IGM96iT8Z0byes%2FEZUi4vopyhFdo%2BMdMHe440BV8V6vsHFdEPexRK3%2F3%2FUOj0TKag0svVgLdcUnQC8vT7NcN4WyEzfKWKB1aoWk7G1dRnHCCtjeYW11Y8%3D&name=OsHnqMei2bUDcT08Rh2erBpLSFmZqo5HobeWf4DVbwe9Oxiol%2Bg9wST%2B1evQWJqVURtaP3FQPAKTGJ2ucgvCGTgVBNtBFfgG5BAKi72b7RTbj2KppIcXTJFbu4dIur1T
12月10日16:00_2025“全兴杯”传承足球明星联赛_冠军组第三轮 佳鑫伟业 vs 昆明凤凰橡胶,https://mgev.188766.xyz/play?migutoken=2a9db5e98cf41512826aabf863ffac33&id=vverOsj87T4YKPfImsSpCqVVjWmWUIMbT%2BiNJRHXBB44s24uxZpwa60ZawLx52K4euiub7CdAzIkOZkr%2FqyWcsxZ0ysCtKbNPbPm1D%2BbZJd1LTZdUPkjYeQ3Foe8Gfc7Mz42VbTCsxe7iVncT8VZqSx8mt0g5J0YbXoKRYzViNJKgJnS8WkEqqhXpNWY8V%2BQKaDvI0tj7%2Bnq15ghrbcXYrwckYWKrHnrtIwekROPP0biPxd1eujba7P%2BuYfs%2FLcgnbRtMNL1COacr8ZplWVUG2vol8QEgTOM%2Bd9k8OrBLYw%3D&name=DOeQCNQY4DMKzFcpWB7VKzjW%2FEyYYcWVLzWM0ySiiszSDq%2FeS3HIsARlulCrk0cDyraDf0tcIMtrBuSrF6puM9Una5S62GdPJ4JqEG4X20PgPAY6awHQPju74BIEG9ZRVBE8I1gnLVgXtI%2Bw5psBF8D27qgvIc4uKaz0XJrmR6k1igoD1TfA34NLN1hqzSm9
12月10日16:00_2025“全兴杯”传承足球明星联赛_超级组第三轮广州传承明星 vs 湖北老甲A,https://mgev.188766.xyz/play?migutoken=ef7fda10b0b5e77ded779b31fe9a7089&id=o85hqmOaEhx4k%2BlMobrfRDRHsR1I6qhb5dYamMwe6X1nmKrReAezfera157LQCk3mkShcgtTZae7c5hzVRB3wPNQroaE1qpWsRIlgOp55Kai3GEODXuKfwp4y1sccdQ9Ub3E692js9fESir49RezmRV96cuqJBicqBwmI2MuKyqOpIdRyur51%2FAeblYToieVny3BZYM33Svm2qFLvdwhmc4jQS9bvXXC3w4D2TKFKAGTUD8Beps30WxuEjLJyIjFmosMUDByftuz2j%2BicKlK1RsIOBG4B0BTgQLlbqDGIrA%3D&name=owfnAUj0xZVmnsrSduPXE%2FCIeA4CuZeO8duyhs1Y4lx7UQQWVWLgWOZIImJ6OAZ7ZXxAMu50jqr3gNIBla2VdxALfQRyNOfBucuvdBQqBgcKBWOiZobb%2FNJ4zjsadbCdnqC7uvYsRhpVRaaafzq9BJuKi8HldYDhotaAoZXGVLrMwqRovpAJH1eowPzNNlrx
12月10日14:00_2025“全兴杯”传承足球明星联赛_冠军组第三轮 天津老甲A vs 深圳传承明星,https://mgev.188766.xyz/play?migutoken=1cb514b2416328c682fdcc0c0fa3c14d&id=6MSzXDF6EXb7N8b34bx6f3A6a1YrzWJu46n7fi5vcdAjXIS0ZgkR%2F56w5erd79GCOtw5XyQoPDXK78MUewhovYl6F5lsHaEZ4x%2FyFP0jgXvqGXI2FG8KNZZH5iVoaxjA73I7AAkt50Yec%2F4q6uHBDKADjxxH2x9BXELQ7HCnDjLN4w47KuRcP7GQuVpjKA%2F3ikh6ggyAxzuuK3fOFB5pn25973SGZbjQbo9HqxJH60AMbX%2BnGivJA25Be122qC529QSGNMNPMxdjMptsBKpM7gO3mF4I23AXvrMsoXGdk2I%3D&name=Z6rj6ob1C4qZ%2BDVDAhu7zgeor58yzXxxsn3oQFHz8Q8m%2F7xlkHlRk5TepGyVh4IALHwZ4Wjyr2t3wOnWC1kwyVaOYipvxUkI3M%2BJES8FOUljG0yk8XA4jjLjItz3lBzTzSUAiAfeBqd4uAjOLLcfNhM3%2FkjScUSqXCbH70%2BlXWt5gPs%2FreC2GwCuu%2B0jelY2
12月10日14:00_2025“全兴杯”传承足球明星联赛_超级组第三轮 四川全兴 vs 上海老克勒,https://mgev.188766.xyz/play?migutoken=0563a292183ddd7f9dc31f905ff850b6&id=iBlDpvhKAIdy9wmac3CnXyJdTJC3h2c8xEZz3fmdhRjL92zbZDjQ8k%2BAIDL3MYVo85SN%2ByVqwq6bLzjbhMDmXfr58TSN5wel5ClyCVIS%2F%2BSHQAvL6db2bZtXtcBpFC2N8bbaKM3Us9W%2B2Vfs5m%2BlxVBr5tb4nPS1x5EQ8i9SGbWUV93TylRRmibBcF%2B4KQrTDH0xI6dIQ%2FCtuJEJatwfWnFhSJHfWpp9svfjfvd4%2BH0YZ9cRfr%2F4f69WhyPX01CYZMRBmEIxH8pcLYvubWIdlYlW4%2Fz33MjkbKbvgbPWsDY%3D&name=wvGUNWaU%2FHPEmwOcQBI9yqrf%2FerD9mqJwS%2BC2G2zZ6DY5Rv%2BYlfjvnuZxr178VuJjlSF5cHdG9henvX2byaqEMXfPVZArC%2BoMxpDkXhYJ7qUGc2O1xVNba7xIqv%2BjIoENPvoIMWE33PQZbQNUlK7cGfQR%2FEZT%2BfDaa7F%2Fm0PNbE%3D
