🌙月光宝盒,#genre#
田东综合,http://pulls.myun.tv/live/0dkp33j5.m3u8
广西新闻,http://116.9.204.242:9901/tsfile/live/1001_1.m3u8
南宁影视娱乐,https://hls.nntv.cn/nnlive/NNTV_VOD_A.m3u8

☘️四川频道,#genre#
万源新闻综合,http://live.wanyuannews.com/wytv/hd/live.m3u8?zsicd
乐山新闻综合,http://m3u8file.lstv.org.cn/nmip-media/channellive/channel1/playlist.m3u8
乐至综合,http://175.155.106.72:89/live1/live1.m3u8?zsicd
利州综合,http://tvfile.lzgbdst.com/nmip-media/channellive/channel106876/playlist.m3u8?zsicd
剑阁综合,https://m3u8.channel.dzsm.com/nmip-media/channellive/channel105549/playlist.m3u8
双流综合,http://171.221.250.130:18888/27e684978eb642eeb90ab815f6cc51bf/c41893de5e8645b3b43aef1640859b0d.m3u8?zsicd
叙州新闻综合,http://pili-live-hls.ybcxjd.com/jdh-live/2108111201035597.m3u8?zsicd
叙州新闻综合,http://2061827161.cloudvdn.com/a.m3u8?domain=pili-live-hls.ybcxjd.com&player=IjsAAN-1KyqjjPYX&secondToken=secondToken%3AMHl3QtaAs-H2KkHpuGUAlKuJ9a8&streamid=jdh-live%3Ajdh-live%2F2108111201035597&v3=1
夹江新闻综合,http://tvfile.jjrm.org.cn/nmip-media/channellive/channel106282/playlist.m3u8?zsicd
岳池新闻综合,http://liveyc.cmc.yuechirmt.cn:80/live/yctv.m3u8?auth_key=1714112398-0-0-d9a6bd74623c01c1c2f9576fe51e8b7b
广元公共,https://m3u8.channel.dzsm.com/nmip-media/channellive/channel101257/playlist.m3u8
广元综合,https://m3u8.channel.dzsm.com/nmip-media/channellive/channel100999/playlist.m3u8
广安公共,http://live1.gatv.com.cn:85/live/GGPD_ggpdzm.m3u8?zsicd
康巴卫视,http://www.terrykang.xyz:35455/itv/1000000005000266002.m3u8?cdn=ystenlive
康巴卫视,http://dsm.huarunguoji.top:35455/itv/1000000005000266002.m3u8?cdn=ystenlive
康巴卫视,http://139.196.151.191:2051/rtp/239.45.1.251:5140
德阳公共,http://scdytv.cn:1935/live/m_ggpd_livevideo/playlist.m3u8?zsicd
德阳新闻综合,http://scdytv.cn:1935/live/m_xwpd_livevideo/playlist.m3u8?zsicd
旺苍新闻综合,http://channel.wcrmt.cn:80/nmip-media/channellive/channel105268/playlist.m3u8
松潘新闻综合,http://live.spccmc.com:90/live/spxwzh.m3u8?zsicd
汉源综合,http://live.hyxrmt.com:85/live/xwpd.m3u8?zsicd
汶川新闻综合,http://live.iwcmt.cn:90/live/zhxw.m3u8?zsicd
沐川综合,rtmp://tv.mcrm.org.cn:1935/channellive/tv01
沐川综合,http://tvfile.swrmt.com:80/nmip-media/channellive/channel100064/playlist.m3u8
沐川综合,http://file.ysxtv.cn/cms/videos/nmip-media/channellive/channel4/playlist.m3u8?zsicd
沙湾综合,http://tvfile.swrmt.com:80/nmip-media/channellive/channel100064/playlist.m3u8
营山电视台,http://file.ysxtv.cn/cms/videos/nmip-media/channellive/channel4/playlist.m3u8?zsicd
金川乡村,http://live.jinchuanrmt.com:90/live/jcxc.m3u8?zsicd
金川新闻综合,http://live.jinchuanrmt.com:90/live/zhxw.m3u8?zsicd
长宁综合,http://cnpull.sccnfb.com/live/123456.m3u8?zsicd
青神综合,http://lmt.scqstv.com/live1/live1.m3u8?zsicd
马尔康综合,http://live.zmmek.com:90/live/zhxw.m3u8?zsicd
龙泉驿新闻综合,https://live-pull.newslqy.com/live/fmzb1682404988829.m3u8



☘️青海频道,#genre#
安多卫视,http://www.terrykang.xyz:35455/itv/1000000005000266001.m3u8?cdn=ystenlive
安多卫视,http://dsm.huarunguoji.top:35455/itv/1000000005000266001.m3u8?cdn=ystenlive
安多卫视,http://stream.qhbtv.com/adws/playlist.m3u8?_upt=739abf201649062902
西宁新闻综合,https://liveout.xntv.tv/a65jur/96iln2.m3u8?zqinghd
西宁生活服务,https://liveout.xntv.tv/a65jur/90p2i1.m3u8?zqinghd
门源综合,http://livecdn.dmqhyadmin.com/hls/xjmenyuan.m3u8?zqinghd
贵南综合,http://livecdn.dmqhyadmin.com/hls/xjguinan.m3u8?zqinghd
化隆综合,http://livecdn.dmqhyadmin.com/hls/xjhualong.m3u8?zqinghd
民和综合,http://livecdn.dmqhyadmin.com/hls/xjminhe.m3u8?zqinghd
兴海综合,http://lived.dmqhyadmin.com/xhzhpd/sd/live.m3u8
青海经视,http://stream.qhbtv.com/qhsh/sd/live.m3u8?_upt=e4e9fe741725348067
青海都市,http://stream.qhbtv.com/qhds/sd/live.m3u8?_upt=ea03ed711725339376

☘️黑龙江频道,#genre#
哈尔滨新闻综合,http://stream.hrbtv.net/xwzh/sd/live.m3u8?zheild
哈尔滨影视,https://stream.hrbtv.net/yspd/sd/live.m3u8
哈尔滨影视,http://stream.hrbtv.net/yspd/sd/live.m3u8?zheild
哈尔滨生活,https://stream.hrbtv.net/shpd/sd/live.m3u8
哈尔滨生活,http://stream.hrbtv.net/shpd/sd/live.m3u8?zheild
哈尔滨娱乐,https://stream.hrbtv.net/ylpd/sd/live.m3u8
哈尔滨娱乐,http://stream.hrbtv.net/ylpd/sd/live.m3u8?zheild
七台河新闻综合,http://live.qthnews.org.cn:1935/live/live1/800k/tzwj_video.m3u8
哈尔滨都市资讯,https://stream.hrbtv.net/zxpd/sd/live.m3u8
七台河民生社教,http://live.qthnews.org.cn:1935/live/live2/800k/tzwj_video.m3u8

🌊港·澳·台,#genre#
翡翠台,https://cdn.iptv8k.top/dl/jrys.php?id=3&time=20240926215313&ip=111.229.253.40
翡翠台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct3
翡翠台,http://v2h.jdshipin.com/jade2/jade.stream/chunklist_w100.m3u8
翡翠台,http://cdn9.163189.xyz/smt1.1.php?id=jade_twn
翡翠台,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=941619&extension=ts&play_token=p2yEuU1aFS
凤凰中文,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fhzw
凤凰中文,http://122.117.71.103:8574/http/61.222.53.250:8078/hls/21/80/phoenixch.m3u8
凤凰中文,http://211.75.171.121:8577/http/61.67.128.137:8078/hls/21/80/phoenixch.m3u8
凤凰中文,http://39.134.182.166/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236260/index.m3u8
凤凰中文,https://k44991.kylintv.tv/live/pxna_iphone.m3u8
凤凰中文,http://ttkx.cc:1380/公开源/fh.php?id=fhzw
凤凰中文,http://120.55.49.231:3095/rtp/233.50.200.191:5140
凤凰资讯,http://php.jdshipin.com:8880/smt.php?id=phoenixinfo_hd
凤凰资讯,http://122.117.71.103:8573/http/61.222.53.250:8078/hls/20/80/phoenixif.m3u8
凤凰资讯,http://211.75.171.121:8576/http/61.67.128.137:8078/hls/20/80/phoenixif.m3u8
凤凰资讯,http://39.134.182.166/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236197/index.m3u8
凤凰资讯,https://k44991.kylintv.tv/live/pxinhd_iphone.m3u8
凤凰资讯,http://ttkx.cc:1380/公开源/fh.php?id=fhzx
凤凰资讯,http://61.221.215.25:8800/hls/47/index.m3u8
凤凰资讯,http://120.55.49.231:3095/rtp/233.50.200.192:5140
凤凰香港,http://php.jdshipin.com:8880/smt.php?id=hkphoenix_twn
凤凰香港,http://ttkx.cc:1380/公开源/fh.php?id=fhhk
凤凰卫视,http://php.jdshipin.com:8880/smt.php?id=phoenixtv_hd
凤凰卫视,https://k44991.kylintv.tv/live/pxna_iphone.m3u8
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/chunklist0.m3u8
TVBS亚洲,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8?zshijd
TVBS亚洲,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=941621&extension=ts&play_token=vFR5CkmzbA
纬来体育,rtmp://f13h.mine.nu:1935/sat/tv721
纬来体育,https://cdn.iptv8k.top/dl/jrys.php?id=291&time=20240926215313&ip=111.229.253.40
纬来体育,http://ku9.fr.to/smt.php?id=videolandsport
纬来体育,http://125.229.9.67:8562/http/220.130.87.218:8081/hls/67/809/ch028.m3u8
纬来体育,http://211.75.171.121:8564/http/61.67.128.137:8081/hls/67/809/ch028.m3u8
纬来体育,https://cloud.yumixiu768.com:443/tmp/123.m3u8
纬来体育,rtmp://220.130.201.73/sat/tv721
纬来育乐,rtmp://f13h.mine.nu/sat/tv701
纬来育乐,rtmp://220.130.201.73/sat/tv701
Viutv,https://turkmedya-live.ercdn.net/tv360/tv360.m3u8
Viutv,http://php.jdshipin.com:8880/TVOD/iptv.php?id=viutv
Viutv,https://live.hkdvb.com/hls/live/99.m3u8?token=631170156112507&edge=live.tvfree.sbs
三立台湾,http://211.75.171.121:8516/http/61.67.128.137:8081/hls/65/807/ch020.m3u8
三立新闻,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV32.m3u8
三立新闻,http://211.75.171.121:8537/http/61.67.128.137:8081/hls/65/807/ch018.m3u8
东森综合,https://cdn.iptv8k.top/dl/jrys.php?id=220&time=20240926215313&ip=111.229.253.40
东森综合,http://125.229.9.67:8523/http/220.130.87.218:8081/hls/63/805/ch012.m3u8
东森综合,http://211.75.171.121:8519/http/61.67.128.137:8081/hls/63/805/ch012.m3u8
东森超视,rtmp://f13h.mine.nu/sat/tv331
东森超视,https://cdn.iptv8k.top/dl/jrys.php?id=216&time=20240926215313&ip=111.229.253.40
东森超视,http://38.64.72.148:80/hls/modn/list/2013/chunklist0.m3u8
东森超视,http://110.53.52.63:8888/newlive/live/hls/51/live.m3u8
东森超视,http://125.229.9.67:8524/http/220.130.87.218:8081/hls/64/806/ch014.m3u8
东森超视,http://211.75.171.121:8541/http/61.67.128.137:8081/hls/64/806/ch014.m3u8


🏀体育频道,#genre#
CCTV-5,http://z.b.bkpcp.top/m.php?id=cctv5
CCTV-5,http://112.46.85.60:8009/hls/503/index.m3u8
CCTV-5,https://api.olelive.com/dis/live/CCTV5HD/hls.m3u8
CCTV-5,http://www.terrykang.xyz:35455/itv/1000000005000265005.m3u8?cdn=ystenlive
CCTV-5,http://dsm.huarunguoji.top:35455/itv/1000000005000265005.m3u8?cdn=ystenlive
CCTV-5,http://110.53.52.63:8888/newlive/live/hls/6/live.m3u8
CCTV-5,http://58.17.48.228:808/hls/5/index.m3u8
CCTV-5,http://www.freetv.top/migu/641886683.m3u8?migutoken=cea30189b17e30fb3b4876609eb6e3128f840f8ab5db6f9643403213dc9980613938be69b13fe0290d2c44f0052b78d90c669a2f92e28951f92da861b7cba070b55ec1b4fe1a92a2c133c43c4c
CCTV-5,http://117.144.58.42:35455/gaoma/cctv5.m3u8
CCTV-5,http://newtv.fun:35455/gaoma/cctv5.m3u8
CCTV-5+,http://z.b.bkpcp.top/m.php?id=cctv5p
CCTV-5+,https://api.olelive.com/dis/live/CCTV5PHD/hls.m3u8
CCTV-5+,http://www.terrykang.xyz:35455/itv/1000000005000265016.m3u8?cdn=ystenlive
CCTV-5+,http://dsm.huarunguoji.top:35455/itv/1000000005000265016.m3u8?cdn=ystenlive
CCTV-5+,http://110.53.52.63:8888/newlive/live/hls/7/live.m3u8
CCTV-5+,http://www.freetv.top/migu/641886773.m3u8?migutoken=752524a725f1fe3e2f8566518e97cd59f827e367318341fa56132b91af956b4e1cd85f255dd26352c1e9611c76770d0ba4afaf07d71eb65ec9859b3d8239dd7806fb2b21c9410b3e062eab2fcc
CCTV-5+,http://117.144.58.42:35455/gaoma/cctv5p.m3u8
CCTV-5+,http://newtv.fun:35455/gaoma/cctv5p.m3u8
CCTV-5+,https://www.freetv.top/migu/641886773.m3u8?migutoken=4f1a9fcd002d1813b494eddd61778e103dbe130f4abb409e9032be9917dfd1871014d622a729fd6ffc4e1c376330de3f42c3691e2b49d12f7eb77bdf1887e67a9e6ad438d269a4408f0b3c6bcb
CCTV-5+,http://1.itv.nctv.top:35455/itv/1000000005000265016.m3u8?cdn=ystenlive
广东体育,http://php.jdshipin.com:8880/chudian.php?id=gdty
广东体育,http://mzitv.cn:32/tsfile/live/1008_1.m3u8
广东体育,http://120.77.205.62:8087/rtp/239.77.0.168:5146
纬来体育,rtmp://f13h.mine.nu:1935/sat/tv721
纬来体育,https://cdn.iptv8k.top/dl/jrys.php?id=291&time=20240926215313&ip=111.229.253.40
纬来体育,http://ku9.fr.to/smt.php?id=videolandsport
纬来体育,http://125.229.9.67:8562/http/220.130.87.218:8081/hls/67/809/ch028.m3u8
纬来体育,http://211.75.171.121:8564/http/61.67.128.137:8081/hls/67/809/ch028.m3u8
纬来体育,https://cloud.yumixiu768.com:443/tmp/123.m3u8
纬来体育,rtmp://220.130.201.73/sat/tv721
五星体育,http://139.196.151.191:2051/rtp/239.45.3.210:5140
体育赛事,http://139.129.231.228:50060/rtp/239.21.2.44:5002
劲爆体育,http://www.terrykang.xyz:35455/itv/5000000002000029972.m3u8?cdn=bestzb
劲爆体育,https://www.freetv.top/migu/796071336.m3u8?migutoken=1cc947d86cb584c31c31c88c005d55965238dbfff7ed75fca8451aed0b564786fde7e4b327e93b92dc96ef57e64e3bb56e8a9e921338080cdae817cb6125d8450b687659ecfee06be9c5d53ac6
超级体育,http://www.terrykang.xyz:35455/itv/1000000001000009601.m3u8?cdn=ystenlive
精品体育,http://39.134.182.166/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236300/index.m3u8
广州竞赛,http://php.jdshipin.com:8880/gztv.php?id=jingsai
山东体育,http://139.129.231.228:50060/rtp/239.21.1.141:5002
安徽综艺体育,http://112.30.194.221:20080/live/c41f112b83f644ddb082669501c8ecd3/hls.m3u8?zanhd
安徽综艺体育,http://snapshot-live-ht.ahtv.cn/atvrtmp/143_q_live161829415240627.m3u8
睛彩篮球,http://www.terrykang.xyz:35455/itv/1000000006000270002.m3u8?cdn=ystenlive
睛彩篮球,http://1.itv.nctv.top:35455/itv/2000000003000000061.m3u8?cdn=hnbblive
睛彩篮球,http://home.dzlove.top:35455/itv/1000000006000270006.m3u8?cdn=ystenlive
睛彩篮球,http://iptv.0564.org:35455/itv/1000000006000270002.m3u8?cdn=ystenlive
睛彩篮球,http://4330413.xyz:35455/itv/1000000006000270002.m3u8?cdn=ystenlive
睛彩篮球,http://gf.you123.fun:35455/itv/1000000006000270002.m3u8?cdn=ystenlive
睛彩篮球,http://hangfun.top:35455/itv/2000000003000000065.m3u8?cdn=hnbblive
睛彩篮球,http://2000.run:35455/itv/1000000006000270006.m3u8?cdn=ystenlive
睛彩篮球,http://39.134.182.166/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221232657/smil/index.m3u8?fmt=ts2hls
睛彩篮球,http://ott.eonn.cn:35455/itv/1000000006000270002.m3u8?cdn=ystenlive
足球频道,http://139.129.231.228:50060/rtp/239.21.1.162:5002
魅力足球,http://php.jdshipin.com:8880/itv6.php?cid=bestzb&id=5000000011000031207
魅力足球,http://www.terrykang.xyz:35455/itv/5000000011000031207.m3u8?cdn=bestzb
魅力足球,https://www.freetv.top/migu/796070308.m3u8?migutoken=0a72668399c6f96d928c0bf0adbe330bbae95b55cfc10f2da9e830e2e06051b89a0e1db847eaa61f6b897e3efcb05ecc6160c2ce3c8073fb2d90c8ed191845e1ca16f6bcd3aaa13f6538d2074d
快乐垂钓,http://php.jdshipin.com:8880/itv6.php?cid=bestzb&id=5000000011000031206
快乐垂钓,http://pili-live-snapshot.tv.hntvcloud.com/mg-tv/channel-3.m3u8
快乐垂钓,http://120.55.49.231:3095/rtp/233.50.201.109:5140




密码获取,#genre#
公众号,https://gitee.com/baohe2025/bh/raw/master/bh.mp4
宝盒视界,https://gitee.com/baohe2025/bh/raw/master/bh.mp4
回复 VIP,https://gitee.com/baohe2025/bh/raw/master/bh.mp4
即可获取,https://gitee.com/baohe2025/bh/raw/master/bh.mp4
私密頻道_0001,#genre#
公众号,https://gitee.com/baohe2025/bh/raw/master/bh.mp4
宝盒视界,https://gitee.com/baohe2025/bh/raw/master/bh.mp4
回复 VIP,https://gitee.com/baohe2025/bh/raw/master/bh.mp4
即可获取,https://gitee.com/baohe2025/bh/raw/master/bh.mp4



web上海,#genre#
上海新闻综合,video://https://live.kankanews.com/huikan?id=2
上海新闻综合,webview://https://live.kankanews.com/huikan?id=2
上海都市,video://https://live.kankanews.com/huikan?id=4
上海都市,webview://https://live.kankanews.com/huikan?id=4
第一财经,video://https://live.kankanews.com/huikan?id=5
第一财经,webview://https://live.kankanews.com/huikan?id=5
哈哈炫动,video://https://live.kankanews.com/huikan?id=9
哈哈炫动,webview://https://live.kankanews.com/huikan?id=9
五星体育,video://https://live.kankanews.com/huikan?id=10
五星体育,webview://https://live.kankanews.com/huikan?id=10
魔都眼,video://https://live.kankanews.com/huikan?id=11
魔都眼,webview://https://live.kankanews.com/huikan?id=11
新纪实,video://https://live.kankanews.com/huikan?id=12
新纪实,webview://https://live.kankanews.com/huikan?id=12
上海教育电视台,video://https://tvi.ct.ws/shanghaijiaoyu.html

web江苏,#genre#
江苏城市,video://https://live.jstv.com/?channelId=535
江苏城市,webview://https://live.jstv.com/?channelld=535
江苏综艺,video://https://live.jstv.com/?channelId=556
江苏综艺,webview://https://live.jstv.com/?channelld=556
江苏影视,video://https://live.jstv.com/?channelId=542
江苏影视,webview://https://live.jstv.com/?channelld=542
江苏新闻,video://https://live.jstv.com/?channelId=536
江苏新闻,webview://https://live.jstv.com/?channelld=536
江苏教育,video://https://live.jstv.com/?channelId=545
江苏教育,webview://https://live.jstv.com/?channelld=545
江苏体育,video://https://live.jstv.com/?channelId=537
江苏体育,webview://https://live.jstv.com/?channelld=537
江苏国际,video://https://live.jstv.com/?channelId=544
江苏国际,webview://https://live.jstv.com/?channelld=544
优漫卡通,video://https://live.jstv.com/?channelId=543
优漫卡通,webview://https://live.jstv.com/?channelld=543
南京新闻综合,video://https://www.nbs.cn/live/?id=109152
南京新闻综合,webview://https://www.nbs.cn/live/?id=109152
南京十八生活频道,video://https://www.nbs.cn/live/?id=110094
南京十八生活频道,webview://https://www.nbs.cn/live/?id=110094
南京科教,video://https://www.nbs.cn/live/?id=109153
南京科教,webview://https://www.nbs.cn/live/?id=109153
南京文旅纪录,video://https://www.nbs.cn/live/?id=110093
南京文旅纪录,webview://https://www.nbs.cn/live/?id=110093
南京少儿,video://https://www.nbs.cn/live/?id=110095
南京少儿,webview://https://www.nbs.cn/live/?id=110095
江宁电视台,video://http://tv.haoqu99.com/3/jiangsu/jiangning.html
盐城一套,video://https://www.0515yc.cn/folder147/folder148/folder156/
无锡移动,webview://https://www.nbs.cn/live/?id=109152
铜川综合,video://https://www.tcsrm.cn/tvradio/tczhpd.html
铜川公共,video://https://www.tcsrm.cn/tvradio/tcggpd.html
无锡移动,video://https://live.wifiwx.com/m2/?page=live&id=494#/pkgA/pages/live/live?id=494
无锡新闻综合,http://stream.thmz.com/wxtv1/playlist.m3u8
无锡娱乐,http://stream.thmz.com/wxtv2/playlist.m3u8
无锡都市资讯,http://stream.thmz.com/wxtv3/playlist.m3u8
无锡生活,http://stream.thmz.com/wxtv4/playlist.m3u8
无锡经济,http://stream.thmz.com/wxtv5/playlist.m3u8
靖江新闻综合,http://visit.jjbctv.com:1935/live/xwzhpc/playlist.m3u8
镇江新闻综合,http://tv.q1.cm/stream/b71cb8847f56152f3d58e9b91368d1e647088849e09ac441e4ceebab99c75847.m3u8
镇江新闻综合,http://tv.hackrss.net/stream/b71cb8847f56152f3d58e9b91368d1e647088849e09ac441e4ceebab99c75847.m3u8
泰州-1,http://stream1.mytaizhou.net/xwzhnew/playlist.m3u8
泰州-2,http://stream1.mytaizhou.net/jjshnew/playlist.m3u8
泰州-3,http://stream1.mytaizhou.net/ysylnew/playlist.m3u8
盐城新闻综合,https://live1yc.0515yc.cn/ycyt01/sd/live.m3u8
盐城城市公共,https://live1yc.0515yc.cn/ycet02/sd/live.m3u8
盐城法制生活,https://live1yc.0515yc.cn/ycst03/sd/live.m3u8
徐州一套,webview://https://www.wifixz.com/tv/
南京新闻综合,video://https://www.nbs.cn/live/?id=109152
南京新闻综合,webview://https://www.nbs.cn/live/?id=109152
苏州新闻综合,video://http://tv.zimtv.cn/tv/js-721.html?ch=js
苏州新闻综合,https://live-auth.51kandianshi.com/szgd/csztv1.m3u8
苏州社会经济,video://http://tv.zimtv.cn/tv/js-722.html?ch=js
苏州社会经济,https://live-auth.51kandianshi.com/szgd/csztv2.m3u8
苏州文化生活,video://http://tv.zimtv.cn/tv/js-723.html?ch=js
https://live-auth.51kandianshi.com/szgd/csztv3.m3u8
苏州电影娱乐,video://http://tv.zimtv.cn/tv/js-724.html?ch=js
苏州电影娱乐,https://live-auth.51kandianshi.com/szgd/csztv4.m3u8
苏州生活资讯,video://http://tv.zimtv.cn/tv/js-725.html?ch=js
苏州生活资讯,https://live-auth.51kandianshi.com/szgd/csztv5.m3u8
张家港1,video://http://jrwx.zjgonline.com.cn/ysz_share/share/index_share.html?contentType=tvlive&channelId=1&mmsurl=http://mms.zjgonline.com.cn:8080/mms4.5&token=lgijnojhrspoywsk
张家港2,video://http://jrwx.zjgonline.com.cn/ysz_share/share/index_share.html?contentType=tvlive&channelId=2&mmsurl=http://mms.zjgonline.com.cn:8080/mms4.5&token=lgijnojhrspoywsk


web广东,#genre#

深圳都市,video://https://www.sztv.com.cn/dianshi.shtml?id=7868
深圳都市,webview://https://www.sztv.com.cn/pindao/index.html?id=7868
深圳电视剧,video://https://www.sztv.com.cn/dianshi.shtml?id=7880
深圳电视剧,webview://https://www.sztv.com.cn/pindao/index.html?id=7880
深圳财经,video://https://www.sztv.com.cn/dianshi.shtml?id=7871
深圳财经,webview://https://www.sztv.com.cn/pindao/index.html?id=7871
深圳宜和购物,video://https://www.sztv.com.cn/dianshi.shtml?id=7878
深圳国际,video://https://www.sztv.com.cn/dianshi.shtml?id=7944
深圳国际,webview://https://www.sztv.com.cn/pindao/index.html?id=7944
深圳少儿,video://https://www.sztv.com.cn/dianshi.shtml?id=7881
深圳少儿,webview://https://www.sztv.com.cn/pindao/index.html?id=7881
深圳移动,video://https://www.sztv.com.cn/dianshi.shtml?id=7869
东莞新闻综合,video://https://dgrtv.sun0769.com/index.php/online2/4
东莞新闻综合,webview://https://dgrtv.sun0769.com/index.php/online2/4
东莞生活资讯,video://https://dgrtv.sun0769.com/index.php/online2/5
东莞生活资讯,webview://https://dgrtv.sun0769.com/index.php/online2/5
河源综合,video://https://www.hyrtv.cn/itv/zhds/
河源综合,webview://https://www.hyrtv.cn/itv/zhds/
河源公共,video://https://www.hyrtv.cn/itv/ggds/
河源公共,webview://https://www.hyrtv.cn/itv/ggds/
清远新闻综合,video://https://h5.qyrb.cn/h5/nfzmy-television-and-radio/#/?channelId=1
清远新闻综合,webview://https://h5.qyrb.cn/h5/nfzmy-television-and-radio/#/?channelld=1
清远文旅生活,video://https://h5.qyrb.cn/h5/nfzmy-television-and-radio/#/?channelId=3
清远文旅生活,webview://https://h5.qyrb.cn/h5/nfzmy-television-and-radio/#/?channelld=3
韶关,video://https://www.sgmsw.cn/v/tv?spm=0.0.0.0.nRYAvk&id=SB05RIYZOU8JR418AUQOF62CAJQ08D0E
江门综合,video://http://www.jmtv.cn/live/jm_live_h5.shtml?pid=2
江门综合,webview://http://www.jmtv.cn/live/jm_live_h5.shtml?pid=2
江门侨乡生活,video://http://www.jmtv.cn/live/jm_live_h5.shtml?pid=1
江门侨乡生活,webview://http://www.jmtv.cn/live/jm_live_h5.shtml?pid=1
揭阳公共,video://https://www.jyrtv.tv/fccommon/Home/detail?site_id=75&detail_type=7&cid=12
揭阳公共,webview://https://www.jyrtv.tv/fccommon/Home/detail?site_id=75&detail_type=7&cid=12
肇庆综合,video://https://zqh5.xjrb.com/h5/nfzmy-television-and-radio/#/?channelId=33
云浮综合,video://https://static.yft.ndoe.cn/hd/ysx/#/?channelType=0&channelId=8
云浮综合,webview://https://static.yft.ndoe.cn/hd/ysx/#/?channelType=0&channelld=8
云浮文旅,video://https://static.yft.ndoe.cn/hd/ysx/#/?channelType=0&channelId=9
云浮文旅,webview://https://static.yft.ndoe.cn/hd/ysx/#/?channelType=0&channelld=9
佛山顺德,video://http://xiubo.net/tv/gd/fssd.html
佛山公共,video://http://xiubo.net/tv/gd/fsgg.html
佛山影视,video://http://xiubo.net/tv/gd/fsys.html
佛山高明,video://http://xiubo.net/tv/gd/fsgm.html
佛山三水,video://http://xiubo.net/tv/gd/fsss.html
佛山综合,video://http://xiubo.net/tv/gd/fszh.html
佛山南海,video://http://xiubo.net/tv/gd/fsnh.html

web浙江,#genre#
浙江钱江,video://https://www.cztv.com/liveTV/102
浙江钱江,webview://https://www.cztv.com/liveTV/102
浙江经济生活,video://https://www.cztv.com/liveTV/103
浙江经济生活,webview://https://www.cztv.com/liveTV/103
浙江教科影视,video://https://www.cztv.com/liveTV/104
浙江科教影视,webview://https://www.cztv.com/liveTV/104
浙江民生休闲,video://https://www.cztv.com/liveTV/106
浙江民生休闲,webview://https://www.cztv.com/liveTV/106
浙江新闻,video://https://www.cztv.com/liveTV/107
浙江新闻,webview://https://www.cztv.com/liveTV/107
浙江少儿,video://https://www.cztv.com/liveTV/108
浙江少儿,webview://https://www.cztv.com/liveTV/108
浙江国际,video://https://www.cztv.com/liveTV/110
浙江国际,webview://https://www.cztv.com/liveTV/110
浙江好易购,video://https://www.cztv.com/liveTV/111
浙江之江纪录,video://https://www.cztv.com/liveTV/112
浙江之江纪录,webview://https://www.cztv.com/liveTV/112
杭州综合,video://https://tv.hoolo.tv/hzzh/
杭州综合,webview://https://tv.hoolo.tv/hzzh/
西湖明珠,video://https://tv.hoolo.tv/xhmz/
西湖明珠,webview://https://tv.hoolo.tv/xhmz/
杭州生活,video://https://tv.hoolo.tv/hzsh/
杭州生活,webview://https://tv.hoolo.tv/hzsh/
杭州影视,video://https://tv.hoolo.tv/utv/
杭州影视,webview://https://tv.hoolo.tv/utv/
杭州青少体育,video://https://tv.hoolo.tv/hzse/
杭州青少体育,webview://https://tv.hoolo.tv/hzse/
杭州文化,video://https://tv.hoolo.tv/whpd/
杭州文化,webview://https://tv.hoolo.tv/hzwh/
宁波新闻综合,video://https://www.ncmc.nbtv.cn/gbds/folder8458/NBTV1/index.shtml
宁波新闻综合,webview://https://www.ncmc.nbtv.cn/gbds/folder8458/NBTV1/index.shtml
宁波经济生活,video://https://www.ncmc.nbtv.cn/gbds/folder8458/NBTV2/index.shtml
宁波经济生活,webview://https://www.ncmc.nbtv.cn/gbds/folder8458/NBTV2/index.shtml
宁波都市文体,video://https://www.ncmc.nbtv.cn/gbds/folder8458/NBTV3/index.shtml
宁波都市文体,webview://https://www.ncmc.nbtv.cn/gbds/folder8458/NBTV3/index.shtml
宁波影视剧,video://https://www.ncmc.nbtv.cn/gbds/folder8458/NBTV4/index.shtml
宁波影视剧,webview://https://www.ncmc.nbtv.cn/gbds/folder8458/NBTV4/index.shtml
余姚新闻综合,video://https://www.qukanvideo.com/cloud/h5/1718767387926372
余姚新闻综合,webview://https://www.qukanvideo.com/cloud/h5/1718767387926372
余姚文化,video://https://www.qukanvideo.com/cloud/h5/1728440422705076
余姚文化,webview://https://www.qukanvideo.com/cloud/h5/1728440422705076
绍兴新闻综合,video://https://www.shaoxing.com.cn/app/tv/77
绍兴文化影视,video://https://www.shaoxing.com.cn/app/tv/74
绍兴公共,video://http://www.shaoxing.com.cn/app/tv/75

web福建,#genre#
福建新闻,video://https://live.fjtv.net/xwpd/
福建旅游,video://https://live.fjtv.net/dspd/
福建旅游,webview://https://live.fjtv.net/dspd/
