catvod,#genre#
Picture HD,http://23.128.116.71:5589/live.php?id=Npicture&h=23.128.116.71&p=22364&token=1768708956.612e2bb83cba9c3a82c548a789798d3ffae232f6f9703dd761110f4eb909ddde
Zee News,http://23.128.116.71:5589/live.php?id=Zeenews&h=23.128.116.71&p=22364&token=1768708956.9ab5537cfc837776fec6d87d307d7fe822772bafe92a1cc796c1f4a4ecb6fe63
Asianet,http://23.128.116.71:5589/live.php?id=asianet_raj&h=23.128.116.71&p=22364&token=1768708956.e59547e1f86deda421ff687c1cdb27f14b23bf6d340c30f2205fe9c6db107389
Asianet News,http://23.128.116.71:5589/live.php?id=asianetnews_raj&h=23.128.116.71&p=22364&token=1768708956.7dfc22e521b85a60ff1aa2d6960acabe055263f838ec0fbc95433750d49daee9
Discovery World Tamil,http://23.128.116.71:5589/live.php?id=discoveryworldtam_raj&h=23.128.116.71&p=22364&token=1768708956.75819752cdf4bfbd38b0fc0f36896d998c40a9aa05a3679dc1954a093efa3e9f
History Tamil,http://23.128.116.71:5589/live.php?id=historytam_raj&h=23.128.116.71&p=22364&token=1768708956.1ff3f87f352c16a21d142cffa4adb729832b61e37ab905b76b67d1717c59c040
NatGeo Tamil,http://23.128.116.71:5589/live.php?id=natgeotamil_raj&h=23.128.116.71&p=22364&token=1768708956.7ad6754a00e07e06df8cecf3332dd567ffa5c89d12721423b98d39cfc71db22b
Natgeo Wild Tamil,http://23.128.116.71:5589/live.php?id=natgeowildtamil_raj&h=23.128.116.71&p=22364&token=1768708956.95fbcc5c2ddb46b707b71021ec97328ebe547de6e9e932f56fd33e5693540330
Discovery Kids Tamil,http://23.128.116.71:5589/live.php?id=discoverykidtamil_raj&h=23.128.116.71&p=22364&token=1768708956.de0fa9fadbad7cf3ae4685992064abcde1868bc00756beb44c00efff196ca5db
Sony Yay Tamil,http://23.128.116.71:5589/live.php?id=sonyyaytam_raj&h=23.128.116.71&p=22364&token=1768708956.a12373627febc646682cdf379158200f86e49eaf6ef0367a28c4a3a065b78b06
Sun TV India,http://23.128.116.71:5589/live.php?id=suntv_raj&h=23.128.116.71&p=22364&token=1768708956.ba76ec079da186fbd8bb1a6458d8c96d42485b05f7071a110e9626f18f539fb1
Starmaa HD,http://23.128.116.71:5589/live.php?id=starmaa_raj&h=23.128.116.71&p=22364&token=1768708956.617de8c2c8f1932d999f9a8e952d7f489ffbb07c0c6cee1aea6b9ba40ffc33b3
Starmaa Movies HD,http://23.128.116.71:5589/live.php?id=starmaamovies_raj&h=23.128.116.71&p=22364&token=1768708956.2a905ea36f7dfb42b16f639641138f485a11d9822fa4e8ad9085897e1dd08d84
Vijay Super,http://23.128.116.71:5589/live.php?id=vijaysuper_raj&h=23.128.116.71&p=22364&token=1768708956.2a2c23565cb3a87083d0f80e2445faa668eb83ba9043417443fe0981fa825989
Bollyone,http://23.128.116.71:5589/live.php?id=Bollyone&h=23.128.116.71&p=22364&token=1768708956.33c7ab28e2ddcf46b83dfcb332afda8e0ad68f33aa9135579b06d4bc950e746e
Astro Sunmusic,http://23.128.116.71:5589/live.php?id=Sunmusic&h=23.128.116.71&p=22364&token=1768708956.01d8bab13e860e712b5c40d5abc229ae0cbcbd4cf04970b9554c031a002bcb1e
Thangathirai,http://23.128.116.71:5589/live.php?id=Thangathirai&h=23.128.116.71&p=22364&token=1768708956.d9f1e4444df037d7f341b1758dd8746c0ba16fc358be3b6039ab253dabe9375d
Vinmeen,http://23.128.116.71:5589/live.php?id=Vinmeen&h=23.128.116.71&p=22364&token=1768708956.d0de76c8ed481b4227c1bbe100216cf5b8e69dfb22f72121194c133ac19c818b
Vellithirai,http://23.128.116.71:5589/live.php?id=Vellithirai&h=23.128.116.71&p=22364&token=1768708956.1b169146560240f49272381af85ddcaa235916f206e0bf3b2c9e0f6ff75b151e
Sony Pictures HD,http://23.128.116.71:5589/live.php?id=sonypix&h=23.128.116.71&p=22364&token=1768708956.e863b8d8620235db349c91a3d9dbc544b4f2e5a905dfbeb458cdd0defd632f47
Baby TV Eng,http://23.128.116.71:5589/live.php?id=Ind_babytv&h=23.128.116.71&p=22364&token=1768708956.a78800a4e05bb89774cc1e9e528dc70bdfa695b75ad8c546c3a768d7483f5e76
CBeebies,http://23.128.116.71:5589/live.php?id=Cbeebies&h=23.128.116.71&p=22364&token=1768708956.4f852c686d913eedcc967657adb94a0c8242ee3cedd9976936cfd6a3cef86c03
Kids TV,http://23.128.116.71:5589/live.php?id=KidsTV&h=23.128.116.71&p=22364&token=1768708956.a0b47c00453e00ff08a9137780c692cde588d9089f1d5ab7b2905078e6208e65
Momo TV,http://23.128.116.71:5589/live.php?id=momo1_twn&h=23.128.116.71&p=22364&token=1768708956.6397b8dc0e8b46062b0ff45dbec5b20a899432d7ae119015fcd82651248a235e
Animax,http://23.128.116.71:5589/live.php?id=Animax&h=23.128.116.71&p=22364&token=1768708956.da53e1727acb89519f519e8decd38e157df98a9d34d1b60fea25569dc26b1719
Baby TV,http://23.128.116.71:5589/live.php?id=babytv_twn&h=23.128.116.71&p=22364&token=1768708956.dc628f26a38fe2833ccdd7c1686ae7f6d5cdb6e86daea0a21a0ae229864de383
MiaoMi,http://23.128.116.71:5589/live.php?id=MiaoMi&h=23.128.116.71&p=22364&token=1768708956.96aeab326d8f2825ea17458f83a5b3d9d00d7e13d2441f6026506e92f9eb449f
靖天卡通台,http://23.128.116.71:5589/live.php?id=jingtiancartoon_twn&h=23.128.116.71&p=22364&token=1768708956.77fb4210abe48b19e320b8796e10dfc326600de03992a4f927853f835ee57b2b
东森幼幼 Yoyo TV,http://23.128.116.71:5589/live.php?id=yoyo_twn&h=23.128.116.71&p=22364&token=1768708956.e965e23a53b9dc186c7cb1f2bdf4d40b9911c4c20c78368558e0412607d045f7
Nickelodeon,http://23.128.116.71:5589/live.php?id=Nickelodeon&h=23.128.116.71&p=22364&token=1768708956.42a4832cda15c517d03fdb6990462154d759244da492f6305c6e9b5f3e5f534b
Nick Jr,http://23.128.116.71:5589/live.php?id=Nickjr&h=23.128.116.71&p=22364&token=1768708956.f110d267c269f5cc571b50149c5ad1a2b4d1f3c56f2bfd3df240897fca9fc4bc
Cartoon Network,http://23.128.116.71:5589/live.php?id=Cn&h=23.128.116.71&p=22364&token=1768708956.106729271e3585c429dff2b6d5af398d3a8c8007686eb84d9b5e7b9c4180ed55
Channel 3 Thailand,http://23.128.116.71:5589/live.php?id=ch3_pat&h=23.128.116.71&p=22364&token=1768708956.974a026beb43161e57d9e2e1bd50ff1c2977d5a8c53c3842a378afeb21901b9e
Channel 5 Thailand,http://23.128.116.71:5589/live.php?id=ch5_pat&h=23.128.116.71&p=22364&token=1768708956.f627442bc1ec4fa87632e7dc228f648f44df572d042c1d83fea6ea9232996bf7
Channel 7 Thailand,http://23.128.116.71:5589/live.php?id=ch7_pat&h=23.128.116.71&p=22364&token=1768708956.6ba2eafa8515b463ee6403badeb5929afdd7727f97176c8fa1774531e04162a2
MCOT HD Thailand-1,http://23.128.116.71:5589/live.php?id=mcot_pat&h=23.128.116.71&p=22364&token=1768708956.9dbd5b081a45e2b303c56834d9204e116ad1d932d23af9628408f4a6f969a05f
PPTV Thailand1,http://23.128.116.71:5589/live.php?id=pptv_pat&h=23.128.116.71&p=22364&token=1768708956.af287f4ff680773f327b8b8d2ced53fac58b5ada637e492907757d2408e6aa86
Thai Thai,http://23.128.116.71:5589/live.php?id=thaithai_pat&h=23.128.116.71&p=22364&token=1768708956.da30e0ef0a012fc3296ffbcfb77536ad45754d9470c7498e6374a8cd7a54bbc2
Amarin,http://23.128.116.71:5589/live.php?id=amarin_pat&h=23.128.116.71&p=22364&token=1768708956.e4b94506a7d157b43a8de900c55c17a403b76e3c3d1cb696e4cb5ae650cfed4e
Ch 8,http://23.128.116.71:5589/live.php?id=ch8_pat&h=23.128.116.71&p=22364&token=1768708956.cb2a69abae1e3720b2b160ee722a7bc748c5651312226d91e23ad8329d2b266b
GmmOne,http://23.128.116.71:5589/live.php?id=gmmone_pat&h=23.128.116.71&p=22364&token=1768708956.5dd23f9989d2e5aec20f239beb018cf81647617d08d445ee21382f6269722038
Mono,http://23.128.116.71:5589/live.php?id=mono_pat&h=23.128.116.71&p=22364&token=1768708956.3a72d8ec7e8a68a847083a9b03d4306f10ef9475f2218f9b81b8064aac1a1de9
Thairath,http://23.128.116.71:5589/live.php?id=thairath_pat&h=23.128.116.71&p=22364&token=1768708956.aa42af9ad638f8b762188dfb8bf6e68b7b32481e446b2392f180c4b4802daa78
tpbs,http://23.128.116.71:5589/live.php?id=tpbs_pat&h=23.128.116.71&p=22364&token=1768708956.15353aed044f5656359a6695e85943d54a1bbc62570d655c28d5a39437cfcdde
Workpoint,http://23.128.116.71:5589/live.php?id=workpoint_pat&h=23.128.116.71&p=22364&token=1768708956.ee959a21f3acea53931a6359f9b213f66bf29d5c16eda211efb1ce21ddd0bac5
Gmm Channel,http://23.128.116.71:5589/live.php?id=gmmchannel_pat&h=23.128.116.71&p=22364&token=1768708956.3b5d12c3daf17526fc629c5b438ecd26d062aea39440a998e2eb487a040b2629
Nation,http://23.128.116.71:5589/live.php?id=nation_pat&h=23.128.116.71&p=22364&token=1768708956.533beced810b95205e2a8799b9477ccc955fc5ff80225cbc6693bac2bb263ba6
Tnn24,http://23.128.116.71:5589/live.php?id=tnn24_pat&h=23.128.116.71&p=22364&token=1768708956.3f99f77e1c6353a923792df90a8fc88c560ef1e66e7e5846faf84c5f0365226c
Nbt,http://23.128.116.71:5589/live.php?id=nbt_pat&h=23.128.116.71&p=22364&token=1768708956.3c1d5a217e3e19f8a25865ca892da74f4ad513511aa851245550a606e0dc4550
New,http://23.128.116.71:5589/live.php?id=new_pat&h=23.128.116.71&p=22364&token=1768708956.8b44001c20fd4e30d0f9a826ce73e05304314c0c0f13a4d3fe25986288c0b2be
TPTV,http://23.128.116.71:5589/live.php?id=tptv_pat&h=23.128.116.71&p=22364&token=1768708956.b9ff67c5001f01a9913215cfc0be1c9d98cc394d433b22ef6571b92964d4e238
Test 1,http://23.128.116.71:5589/live.php?id=AAA1&h=23.128.116.71&p=22364&token=1768708956.ae80347ddd39318c5041c1e5517fa0dddd253949cbc6741c2236d600e6541c94
Test 2,http://23.128.116.71:5589/live.php?id=AAA2&h=23.128.116.71&p=22364&token=1768708956.082bece828620683100464ffe723c603e80fc52f451cae71ab5813c0f06d3727
Test 3,http://23.128.116.71:5589/live.php?id=AAA3&h=23.128.116.71&p=22364&token=1768708956.d946fb4de1c330e912cb6338d50bc0798582fb970a110c1f31cf2b6bd86eeab1
Test 4,http://23.128.116.71:5589/live.php?id=AAA4&h=23.128.116.71&p=22364&token=1768708956.670316883ff6dac6774bf3ac8610e809237d1c658d9157a659b9a55cf638d3e6
Test 5,http://23.128.116.71:5589/live.php?id=AAA5&h=23.128.116.71&p=22364&token=1768708956.d7ebf992911c2b2ac96764ce9906604fe29045aa0bc35a5215310e2ef7fd9831
Channel 5,http://23.128.116.71:5589/live.php?id=Channel5HD&h=23.128.116.71&p=22364&token=1768708956.2b53874d371c8f8bdfc2dab26bae9439dc3586536eeadb67934e8b28412fab42
Channel 5 backup,http://23.128.116.71:5589/live.php?id=Mewatch_ch5&h=23.128.116.71&p=22364&token=1768708956.da485ff0b7572bd04e619212798dbca78fcabe53eb3f027e4ebae801721fefe3
Channel 8,http://23.128.116.71:5589/live.php?id=Channel8HD&h=23.128.116.71&p=22364&token=1768708956.19f05a70b3a8e6f867cceef96d715d731721f66c5e45f6e775591768103d05ff
Channel 8 backup,http://23.128.116.71:5589/live.php?id=Mewatch_ch8&h=23.128.116.71&p=22364&token=1768708956.443b96fd3eb2952bdd0f8de733fa6780ad44c1297f6d8371219b2ebe8f1b9780
Channel U,http://23.128.116.71:5589/live.php?id=ChannelU&h=23.128.116.71&p=22364&token=1768708956.e11dfa768e03865362e25dcaf309a76851dd21b16999f4f6cea75d6883313b68
Channel U backup,http://23.128.116.71:5589/live.php?id=Mewatch_chU&h=23.128.116.71&p=22364&token=1768708956.74650e369b8303f8299286ae44fc5ba540bd0f28bc2f4ce6ef3dd80b2eebbc85
Suria,http://23.128.116.71:5589/live.php?id=Suria&h=23.128.116.71&p=22364&token=1768708956.449230f4388d390e7d93c85f685b381044d61009e6bd69edff4b0a3accc0e1d5
Suria backup,http://23.128.116.71:5589/live.php?id=Mewatch_Suria&h=23.128.116.71&p=22364&token=1768708956.5a1e3b71176ed6d1503768e0be0393120ecb141ec68e3302544ac896854c0140
Vasantham,http://23.128.116.71:5589/live.php?id=Vasantham&h=23.128.116.71&p=22364&token=1768708956.0cb69f4129a82776b7f5f68b64a332e35a8faa6eafdfaa2b70e61b64424ab6e0
Vasantham backup,http://23.128.116.71:5589/live.php?id=Mewatch_Vasantham&h=23.128.116.71&p=22364&token=1768708956.bfba3e20b6802ffe4c284a524ce7c27514755087a0e78c7ab1d5e0df795ae814
CNA backup1,http://23.128.116.71:5589/live.php?id=Mewatch_cna&h=23.128.116.71&p=22364&token=1768708956.9bbae844ca4db04fbd16b2b7012f01c7e0a354c6aaa75c9b989f037080b83fed
CNA backup2,http://23.128.116.71:5589/live.php?id=cna_twn&h=23.128.116.71&p=22364&token=1768708956.51947db38083ce9e83487e4a337d2ef31ddeb2beb7e542e706ed4cf77d67019f
CNN,http://23.128.116.71:5589/live.php?id=Cnn&h=23.128.116.71&p=22364&token=1768708956.51f3752819d3c3baac94e1b133aa8694901a4cbe55352349b05db43adeaceb50
CNN backup,http://23.128.116.71:5589/live.php?id=cnn_twn&h=23.128.116.71&p=22364&token=1768708956.02141eb6a95407c07921cfbb8b3a74aa160256e8cd3e4d7c652be78b20757933
CNA,http://23.128.116.71:5589/live.php?id=cna&h=23.128.116.71&p=22364&token=1768708956.c347094aa9ddcb46ccc333fcf35865af1fcafc014b258164529c7f1cc1e85568
CCTV-6 電影,http://23.128.116.71:5589/live.php?id=cctv6&h=23.128.116.71&p=22364&token=1768708956.d120e46c92ccd9fb7f5646b3e6771c6abf448f5fa322253036710ff22015784c
HBO_HD,http://23.128.116.71:5589/live.php?id=hbohd_twn&h=23.128.116.71&p=22364&token=1768708956.39c1ec32757ef374468f8c156aa20a5a4993a7dfa7650362f146661137b3f374
HBO_HITS,http://23.128.116.71:5589/live.php?id=hbohits_twn&h=23.128.116.71&p=22364&token=1768708956.aec63e4cc70f309649f9e323fc72b85c719d63669d3ef6f0e770b1637c5d43ef
HBO Signature Taiwan,http://23.128.116.71:5589/live.php?id=hbosignature_twn&h=23.128.116.71&p=22364&token=1768708956.b4a01791cddfd821695820c3bdcdd96368d295f3b356db4ca24805e758342fcb
Hollywood Movies,http://23.128.116.71:5589/live.php?id=hollywoodmovies_twn&h=23.128.116.71&p=22364&token=1768708956.2412760f340e833c235c145a8821a0ec5b165a1ce670266d71ff07f4b393a376
AXN Taiwan,http://23.128.116.71:5589/live.php?id=axn_twn&h=23.128.116.71&p=22364&token=1768708956.824d65a7aae8d93072603e7bb3faa1ad477a8b562a68de1fed29beebb8e41f22
CINEMAX,http://23.128.116.71:5589/live.php?id=cinemax_twn&h=23.128.116.71&p=22364&token=1768708956.1ce4607aa6986f24edbc6d6efb0df8cfc0b489a320f82f2676805fe2d29aeb91
Cinemax,http://23.128.116.71:5589/live.php?id=Cinemax&h=23.128.116.71&p=22364&token=1768708956.e063f72fe70b6fdd6bb34ef32ce5767cc3b3ad10b210092691625d5442731b86
大爱2台,http://23.128.116.71:5589/live.php?id=daai2_twn&h=23.128.116.71&p=22364&token=1768708956.0be30ae2d82c4384edf6597d9358bedac13bdbf16825cd6c36d75de603fe2702
东森电影 ETTV Movie,http://23.128.116.71:5589/live.php?id=ettvmovie&h=23.128.116.71&p=22364&token=1768708956.5681b23e1f5bbd6a82599939d54e214bd2b75f7eab33f7cfbb2a50dfbd2a4ef5
东森洋片 ETTV Western,http://23.128.116.71:5589/live.php?id=ettvwestern&h=23.128.116.71&p=22364&token=1768708956.bb44f98737812c7719a72caeb2413dd1c3c23de14e8e30b71e0c5cf74c5d2978
龙华洋片 Lunghua Western,http://23.128.116.71:5589/live.php?id=lunghuawestern_twn&h=23.128.116.71&p=22364&token=1768708956.d9d56b46087aae572b2b66f42bfa78cce39a51ae3bc2287b30c4b8aad6be2cce
Animax,http://23.128.116.71:5589/live.php?id=Animax&h=23.128.116.71&p=22364&token=1768708956.da53e1727acb89519f519e8decd38e157df98a9d34d1b60fea25569dc26b1719
龙详时代,http://23.128.116.71:5589/live.php?id=lungxiangtime_twn&h=23.128.116.71&p=22364&token=1768708956.220b470b839e2753ab3a6e15dd6d084c3ba7792d7d7791e4ec0bd307c7628fff
Movies Now HD,http://23.128.116.71:5589/live.php?id=moviesnow_raj&h=23.128.116.71&p=22364&token=1768708956.9a7a7e3076c2e0b5d63e05ad7b5182ec9ddec0565d0d9c3a442d2aa03270fe61
Star Movies HD,http://23.128.116.71:5589/live.php?id=starmovies_raj&h=23.128.116.71&p=22364&token=1768708956.29bcedaaee82652865c1153fbe501ee3ba9ce21cedf50c1cbd0b47c4db83e2d9
卫视中文台 Star Movies Chinese,http://23.128.116.71:5589/live.php?id=weishichinese_twn&h=23.128.116.71&p=22364&token=1768708956.ccc04e8f4aab9ff4903945522a656c794990785be5322ee1c2127299da8b1900
Hits,http://23.128.116.71:5589/live.php?id=Hits&h=23.128.116.71&p=22364&token=1768708956.6ac8a7fa96e3a484066cfc19c28d7d4344d01921299f3fcb2044197a37651b20
Warner TV,http://23.128.116.71:5589/live.php?id=WarnerTV&h=23.128.116.71&p=22364&token=1768708956.f63682db738ac8fd54711754823c87220c863d74da580d656b217f408d74ffc0
美亚电影,http://23.128.116.71:5589/live.php?id=meiyamovie_twn&h=23.128.116.71&p=22364&token=1768708956.3242320eec3de9eb19c2bc89ecd344f8eb0a1b45cb56be12640633249e9def1f
SCM,http://23.128.116.71:5589/live.php?id=Weishimovie&h=23.128.116.71&p=22364&token=1768708956.5dc7dfc0b124eabcf26f200cfff59182f0e67a5b015aeb02b9736b2f98e8c821
Thrill,http://23.128.116.71:5589/live.php?id=Thrill&h=23.128.116.71&p=22364&token=1768708956.a04f71bfe66cd91d278613f929f29808b7259fbeb780ae83d1fff78c0ef903ad
HBO Family,http://23.128.116.71:5589/live.php?id=Hbofamily&h=23.128.116.71&p=22364&token=1768708956.da775495b7f471edc5910870b04ed075261b0b54552eccc63f6b1cf460df1f82
Axn HD,http://23.128.116.71:5589/live.php?id=Axn&h=23.128.116.71&p=22364&token=1768708956.465e5c28cadb354c8a8c326275e7e9397a00b7669b31c0a85a7aab36f33e0beb
HBO HD,http://23.128.116.71:5589/live.php?id=Hbo&h=23.128.116.71&p=22364&token=1768708956.1d41a348c3b345c8045fe395e5c1a0a18a0490d8ac3e75b96001cef36e207880
HBO Signature,http://23.128.116.71:5589/live.php?id=Hbosignature&h=23.128.116.71&p=22364&token=1768708956.0da46f1576a48fd3fb0b2a1f20094f8b2a080320978c7585eba1d62e052447ca
HBO Hits,http://23.128.116.71:5589/live.php?id=Hbohitshd&h=23.128.116.71&p=22364&token=1768708956.a2481fe7c63e0b52c693984b6e1f934519c60a2e35197579c7e29b44c19321b6
Dreamworks,http://23.128.116.71:5589/live.php?id=Dreamworks&h=23.128.116.71&p=22364&token=1768708956.229bbf18561d65c88466a5827087447f683600bdacf22deea89064879aee4695
Hits Movie,http://23.128.116.71:5589/live.php?id=Hitsmovie&h=23.128.116.71&p=22364&token=1768708956.86767ab591a410da29de945c419ca4dbc8bd59420cccdcb33fcb8ad6ef9777e9
tvN Movie,http://23.128.116.71:5589/live.php?id=Tvnmovie&h=23.128.116.71&p=22364&token=1768708956.a868e7859b52988692b90a1307f1230104d12626271b074f5810ae638ff4a4ad
Astrol Kplus,http://23.128.116.71:5589/live.php?id=Kplus&h=23.128.116.71&p=22364&token=1768708956.7ee455324af201353252c4e8bea4ff0b9d463a55ccab4f93db1d71bbb9193299
One,http://23.128.116.71:5589/live.php?id=One&h=23.128.116.71&p=22364&token=1768708956.43b3abc00858be35fa2b6597b178697fad95b8f22bd62629c6b28029ec90c48c
天映頻道Celestial Movies,http://23.128.116.71:5589/live.php?id=Celestialindo&h=23.128.116.71&p=22364&token=1768708956.9dcace76023b12f2061a7873e1f37f5ea7448c51bc020472fb8de809b438ac7f
Celestial Classic,http://23.128.116.71:5589/live.php?id=Celestial2&h=23.128.116.71&p=22364&token=1768708956.97d614b6bfa9490e267257a74593b3d32658670852cb0f7469ead19976439708
Rock Actions,http://23.128.116.71:5589/live.php?id=Rockaction&h=23.128.116.71&p=22364&token=1768708956.91d717839ce9686cf0b96d24b2875e249f052ccfdbb4a05799198bfdc81dbc2e
Rock Entertainment,http://23.128.116.71:5589/live.php?id=Rockentertain&h=23.128.116.71&p=22364&token=1768708956.ef00e6a930e1ddbecfe4dae43ecb023a78facaeef9c7d4bdf023fc5515257abc
CI,http://23.128.116.71:5589/live.php?id=ci_twn&h=23.128.116.71&p=22364&token=1768708956.9d974dc8712757fa4cc0b1097aa29d631147e4870827d28dc703534e9cf29183
Asia Travel,http://23.128.116.71:5589/live.php?id=asiatravel_twn&h=23.128.116.71&p=22364&token=1768708956.2082c41b2c2ba2673a1dd37fe7d33c4ec717d8e9628ff9263960b783a3d60f95
亚洲美食,http://23.128.116.71:5589/live.php?id=afc_twn&h=23.128.116.71&p=22364&token=1768708956.8c67ead86357cac315d6e372f58b2e3f90a17d04380aeaae48bed421c68ee68d
NatGeo HD,http://23.128.116.71:5589/live.php?id=Natgeo&h=23.128.116.71&p=22364&token=1768708956.d352d6b9fe66bde790e8555d26601834c51e4af9fb96f5e9b737519ae32a53d8
Fashion TV,http://23.128.116.71:5589/live.php?id=fashiontv_twn&h=23.128.116.71&p=22364&token=1768708956.ef9404eb6f7cdb4f098065ec524d69a1cf04d364e2d280bcf4724372a14889d2
History,http://23.128.116.71:5589/live.php?id=History&h=23.128.116.71&p=22364&token=1768708956.815dbb4419378b4c141ad9b496c03b8bcf58eef6517c36f192307af1c78a0d35
BBC Earth HD,http://23.128.116.71:5589/live.php?id=bbcearth_twn&h=23.128.116.71&p=22364&token=1768708956.025ef0833c72a1d967cefa39fcf2b5fdf0a977300507352e68ef6bf36c7f3790
BBC Earth Lifestyle,http://23.128.116.71:5589/live.php?id=bbclifestyle_twn&h=23.128.116.71&p=22364&token=1768708956.9cb55c3656a21bb0d287fd19005fa2f7d8f2ad9babed5315aada132f67490125
亚洲旅游 TLC Asia,http://23.128.116.71:5589/live.php?id=tlc_twn&h=23.128.116.71&p=22364&token=1768708956.1d4088a1d4c9fb708df5631071d7cfedbc63d5c28b3d4deff6ef621ebd6fab39
MTV Live,http://23.128.116.71:5589/live.php?id=mtvhd_twn&h=23.128.116.71&p=22364&token=1768708956.9cdae04afe0873f1e824e89e3846aca0d92589900a296ff582e7cca8e6728a99
NatGeo_Wild HD,http://23.128.116.71:5589/live.php?id=Natgeowild&h=23.128.116.71&p=22364&token=1768708956.c7631edd0850374019ac308c05cd73f3922152fd693536dd9bb27542a78c52db
Animal_Planet,http://23.128.116.71:5589/live.php?id=AnimalPlanet&h=23.128.116.71&p=22364&token=1768708956.5c995972b52efe0d487cd6052832b57ef4bd9b5d8e6a7cbc71531fb3f223eb4c
HGTV,http://23.128.116.71:5589/live.php?id=HGTV&h=23.128.116.71&p=22364&token=1768708956.228ff46973529d31b30057a46bf114b860dd0ada1fdf2225584ad58890e40ac7
TLC,http://23.128.116.71:5589/live.php?id=Tlc&h=23.128.116.71&p=22364&token=1768708956.ad3900f7c2fa914439dfb3eb948195533d3b41b633395cd706404743cb21176f
Foodnetwork Hd,http://23.128.116.71:5589/live.php?id=Foodnetwork&h=23.128.116.71&p=22364&token=1768708956.1c48600527994956835229dabddcea118e3eca6a48fcb4346b666d6503284690
Asia Food Network,http://23.128.116.71:5589/live.php?id=Afc&h=23.128.116.71&p=22364&token=1768708956.fbf1de32892df3e6b1a81c6a3b032ef07944131d431a0e62139cd8226a612aa8
Animal Planet (Eng),http://23.128.116.71:5589/live.php?id=AnimalPlanet&h=23.128.116.71&p=22364&token=1768708956.5c995972b52efe0d487cd6052832b57ef4bd9b5d8e6a7cbc71531fb3f223eb4c
NatGeo Wild HD,http://23.128.116.71:5589/live.php?id=Natgeowild&h=23.128.116.71&p=22364&token=1768708956.c7631edd0850374019ac308c05cd73f3922152fd693536dd9bb27542a78c52db
Discovery Asia,http://23.128.116.71:5589/live.php?id=Discoveryasia&h=23.128.116.71&p=22364&token=1768708956.f063e2fb072a6d1a0a50ffdc0a4b8ba0e4cfa1d9674161e0682fe787c54c9c2d
Dmax,http://23.128.116.71:5589/live.php?id=Dmax&h=23.128.116.71&p=22364&token=1768708956.e1ca54e0ed62b0003ea96c4fa257910061ad4bd97cb4663d4e24e7ff8e259725
探索频道,http://23.128.116.71:5589/live.php?id=discoverych_twn&h=23.128.116.71&p=22364&token=1768708956.16908ef17724b96f34d76039ea0b08737fff61c14b7ff2a9ed4119f8e6249d2c
BBC 1,http://23.128.116.71:5589/live.php?id=bbc1_antik&h=23.128.116.71&p=22364&token=1768708956.7cfd16ca407166934ebde2cf85dd5115297e67a69a5919fcaa92f4470505e374
BBC 2,http://23.128.116.71:5589/live.php?id=bbc2_antik&h=23.128.116.71&p=22364&token=1768708956.575c5b25e9229e5bd458ffbf9f536e8828c9149ac8de0c9c4809828a2a595ccd
CBBC,http://23.128.116.71:5589/live.php?id=cbbc_antik&h=23.128.116.71&p=22364&token=1768708956.ccfc19a1b38ff4e88798aa694faf8cc14e214a337b124e4de53b723992e77cdd
More4,http://23.128.116.71:5589/live.php?id=more4_antik&h=23.128.116.71&p=22364&token=1768708956.3efa3c640db20b6fe65bee17d51b87d5f04b02daa4801e73341f9e0780f85ab1
Freesports,http://23.128.116.71:5589/live.php?id=freesports_antik&h=23.128.116.71&p=22364&token=1768708956.1ed50f3e8e04e7b5cbf1e3afd4ac37d31a4f8d4b7fc90e7cccd447b65db8aea1
Pick TV,http://23.128.116.71:5589/live.php?id=picktv_antik&h=23.128.116.71&p=22364&token=1768708956.62fd83cce750382b0992de7832295931b7f53ca920dab3585a108d87c3cc2f19
itv 1,http://23.128.116.71:5589/live.php?id=itv1_antik&h=23.128.116.71&p=22364&token=1768708956.7e257f6156365657d73a688e88b0ea78be7a64c38447e4dce0278793716bf74a
itv 2,http://23.128.116.71:5589/live.php?id=itv2_antik&h=23.128.116.71&p=22364&token=1768708956.56e75df37835f97ec637e8e195b1342f5be1ba55827d720457ab665cc1aaac7c
CGTN,http://23.128.116.71:5589/live.php?id=CGTN&h=23.128.116.71&p=22364&token=1768708956.68b6b36a6dc10b7380542b51ab8d9a9ab10f678ab7b6eb907eac4f58377be1b7
Euronews,http://23.128.116.71:5589/live.php?id=euronews_antik&h=23.128.116.71&p=22364&token=1768708956.6127b30db30614964906396b686895f4116aba91717db1ed0df43700cb9ca452
Channel 4,http://23.128.116.71:5589/live.php?id=channel4_antik&h=23.128.116.71&p=22364&token=1768708956.87461aecdecb671f180bcf6cd550f31702ab15bb2d0b9b6e96a67e7c33e1552e
DW (Deutsch),http://23.128.116.71:5589/live.php?id=dw_twn&h=23.128.116.71&p=22364&token=1768708956.e8ae90431f138c7170321a53ef3704c7518777aeb86de039156d3fcdb5016718
NatGeo HD,http://23.128.116.71:5589/live.php?id=Natgeo&h=23.128.116.71&p=22364&token=1768708956.d352d6b9fe66bde790e8555d26601834c51e4af9fb96f5e9b737519ae32a53d8
CBeebies,http://23.128.116.71:5589/live.php?id=Cbeebies&h=23.128.116.71&p=22364&token=1768708956.4f852c686d913eedcc967657adb94a0c8242ee3cedd9976936cfd6a3cef86c03
